Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.0000	1.4565	0.0030	5.9999	1.0000	Invasion -- Apoptosis	0.015640	0.000555	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.015680	0.000556	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis	0.015500	0.000552	Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.015940	0.000560	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.015380	0.000550	Migration -- Metastasis -- EMT -- Apoptosis -- CCA	0.015620	0.000555	Metastasis -- EMT -- Invasion -- Apoptosis	0.015660	0.000555	Migration -- EMT -- Invasion -- Apoptosis -- CCA	0.015820	0.000558	EMT -- Invasion -- Apoptosis	0.015320	0.000549	Migration -- Metastasis -- Invasion -- Apoptosis -- CCA	0.015880	0.000559	Metastasis	0.015600	0.000554	Migration -- CCA	0.015840	0.000558	<nil>	0.015380	0.000550	Migration -- Invasion	0.015840	0.000558	Migration -- Apoptosis	0.015760	0.000557	Invasion -- CCA	0.015440	0.000551	Apoptosis -- CCA	0.015480	0.000552	Migration -- Metastasis -- EMT	0.015720	0.000556	Metastasis -- EMT -- CCA	0.015700	0.000556	EMT -- CCA	0.015560	0.000554	Migration -- EMT	0.015620	0.000555	EMT -- Invasion -- Apoptosis -- CCA	0.015740	0.000557	Migration -- EMT -- Invasion -- Apoptosis	0.015140	0.000546	Metastasis -- CCA	0.015900	0.000559	Migration -- Metastasis	0.015600	0.000554	Migration -- Metastasis -- EMT -- CCA	0.015920	0.000560	Migration	0.015160	0.000546	CCA	0.015860	0.000559	Migration -- Metastasis -- Invasion -- Apoptosis	0.015580	0.000554	Metastasis -- Invasion -- Apoptosis -- CCA	0.015680	0.000556	Metastasis -- Invasion -- Apoptosis	0.015580	0.000554	Migration -- Invasion -- Apoptosis -- CCA	0.015540	0.000553	Migration -- EMT -- CCA	0.015500	0.000552	Metastasis -- EMT	0.015420	0.000551	Migration -- Metastasis -- EMT -- Invasion	0.015800	0.000558	Metastasis -- EMT -- Apoptosis -- CCA	0.015560	0.000554	Migration -- Metastasis -- EMT -- Apoptosis	0.015540	0.000553	Metastasis -- EMT -- Invasion -- CCA	0.015420	0.000551	EMT -- Invasion	0.015760	0.000557	EMT -- Apoptosis	0.015800	0.000558	Migration -- Metastasis -- Invasion -- CCA	0.015620	0.000555	Migration -- Metastasis -- Apoptosis -- CCA	0.015280	0.000549	Migration -- Metastasis -- CCA	0.015580	0.000554	EMT	0.015640	0.000555	Invasion -- Apoptosis -- CCA	0.015720	0.000556	Migration -- Invasion -- Apoptosis	0.015640	0.000555	Metastasis -- Apoptosis -- CCA	0.015400	0.000551	Migration -- Metastasis -- Invasion	0.015520	0.000553	Metastasis -- Invasion -- CCA	0.015480	0.000552	Migration -- Metastasis -- Apoptosis	0.015880	0.000559	EMT -- Apoptosis -- CCA	0.015600	0.000554	Migration -- EMT -- Invasion	0.015960	0.000560	EMT -- Invasion -- CCA	0.015640	0.000555	Migration -- EMT -- Apoptosis	0.015900	0.000559	Invasion	0.015640	0.000555	Apoptosis	0.015720	0.000556	Metastasis -- Apoptosis	0.015940	0.000560	Migration -- Apoptosis -- CCA	0.015620	0.000555	Migration -- Invasion -- CCA	0.015640	0.000555	Metastasis -- Invasion	0.015580	0.000554	Metastasis -- EMT -- Invasion	0.015820	0.000558	Migration -- EMT -- Invasion -- CCA	0.015420	0.000551	Metastasis -- EMT -- Apoptosis	0.015360	0.000550	Migration -- EMT -- Apoptosis -- CCA	0.015520	0.000553
0.1000	1.2811	0.0032	5.9735	1.0000	Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.014000	0.000525	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis	0.013480	0.000516	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.014000	0.000525	Migration -- EMT -- Invasion -- Apoptosis	0.010740	0.000461	EMT -- Invasion -- Apoptosis -- CCA	0.017060	0.000579	<nil>	0.021960	0.000655	Migration -- EMT	0.012620	0.000499	EMT -- CCA	0.019160	0.000613	Migration -- EMT -- CCA	0.011620	0.000479	Metastasis -- EMT	0.015920	0.000560	Migration -- Metastasis -- EMT -- Invasion	0.016900	0.000576	Metastasis -- EMT -- Apoptosis -- CCA	0.013220	0.000511	Migration -- Metastasis -- EMT -- Apoptosis	0.013280	0.000512	Metastasis -- EMT -- Invasion -- CCA	0.016100	0.000563	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.015740	0.000557	Migration -- Metastasis -- EMT -- Apoptosis -- CCA	0.013080	0.000508	Migration -- CCA	0.014360	0.000532	Metastasis	0.017980	0.000594	Migration -- Metastasis -- Invasion -- Apoptosis -- CCA	0.015220	0.000548	EMT -- Invasion -- Apoptosis	0.016600	0.000571	Migration -- Invasion	0.015300	0.000549	Migration -- Apoptosis	0.011380	0.000474	Invasion -- CCA	0.022180	0.000659	Apoptosis -- CCA	0.018480	0.000602	Migration -- Metastasis -- Invasion -- Apoptosis	0.016100	0.000563	Metastasis -- Invasion -- Apoptosis -- CCA	0.016020	0.000561	Migration	0.013600	0.000518	CCA	0.021360	0.000647	Migration -- Metastasis -- EMT	0.015820	0.000558	Metastasis -- EMT -- CCA	0.015740	0.000557	Metastasis -- EMT -- Invasion -- Apoptosis	0.013720	0.000520	Migration -- EMT -- Invasion -- Apoptosis -- CCA	0.010300	0.000452	Metastasis -- Invasion -- Apoptosis	0.014620	0.000537	Migration -- Invasion -- Apoptosis -- CCA	0.012660	0.000500	Migration -- Metastasis -- CCA	0.016540	0.000570	EMT	0.019640	0.000621	Invasion -- Apoptosis -- CCA	0.018740	0.000606	Migration -- Invasion -- Apoptosis	0.012220	0.000491	Invasion -- Apoptosis	0.018820	0.000608	Metastasis -- Apoptosis -- CCA	0.014020	0.000526	Metastasis -- Invasion -- CCA	0.017940	0.000594	Migration -- Metastasis -- Invasion	0.017440	0.000585	Migration -- Metastasis -- Apoptosis	0.014320	0.000531	EMT -- Apoptosis -- CCA	0.015160	0.000546	Migration -- EMT -- Invasion	0.013780	0.000521	EMT -- Invasion -- CCA	0.019520	0.000619	Migration -- EMT -- Apoptosis	0.010220	0.000450	Invasion	0.022680	0.000666	Apoptosis	0.017900	0.000593	Metastasis -- CCA	0.017340	0.000584	Migration -- Metastasis	0.018080	0.000596	Metastasis -- Apoptosis	0.015620	0.000555	Migration -- Apoptosis -- CCA	0.011240	0.000471	Metastasis -- Invasion	0.018160	0.000597	Migration -- Invasion -- CCA	0.013920	0.000524	Migration -- Metastasis -- EMT -- CCA	0.015720	0.000556	EMT -- Apoptosis	0.017340	0.000584	Migration -- Metastasis -- Invasion -- CCA	0.017400	0.000585	Migration -- Metastasis -- Apoptosis -- CCA	0.014040	0.000526	EMT -- Invasion	0.019940	0.000625	Migration -- EMT -- Invasion -- CCA	0.012700	0.000501	Migration -- EMT -- Apoptosis -- CCA	0.009760	0.000440	Metastasis -- EMT -- Invasion	0.016920	0.000577	Metastasis -- EMT -- Apoptosis	0.012560	0.000498
0.2000	1.1164	0.0033	5.9015	1.0000	Migration -- Invasion -- Apoptosis	0.009220	0.000427	Invasion -- Apoptosis -- CCA	0.021780	0.000653	Migration -- Metastasis -- EMT -- Apoptosis -- CCA	0.010640	0.000459	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.016140	0.000564	Migration -- EMT -- Invasion -- Apoptosis -- CCA	0.007200	0.000378	Metastasis -- EMT -- Invasion -- Apoptosis	0.012060	0.000488	Migration -- EMT	0.010080	0.000447	EMT -- CCA	0.022420	0.000662	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis	0.010880	0.000464	Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.011400	0.000475	Migration -- Metastasis -- EMT -- CCA	0.013980	0.000525	Metastasis -- EMT -- CCA	0.015520	0.000553	Migration -- Metastasis -- EMT	0.015440	0.000551	Migration -- Invasion -- Apoptosis -- CCA	0.009140	0.000426	Metastasis -- Invasion -- Apoptosis	0.013960	0.000525	<nil>	0.029540	0.000757	Metastasis -- EMT -- Invasion -- CCA	0.016880	0.000576	Migration -- Metastasis -- EMT -- Invasion	0.017280	0.000583	Migration -- Metastasis -- EMT -- Apoptosis	0.011200	0.000471	Metastasis -- EMT -- Apoptosis -- CCA	0.011940	0.000486	Invasion -- CCA	0.028040	0.000738	Migration -- Invasion	0.012920	0.000505	Apoptosis -- CCA	0.021260	0.000645	Migration -- Apoptosis	0.008220	0.000404	Invasion	0.031520	0.000781	Apoptosis	0.021280	0.000645	Migration	0.011820	0.000483	CCA	0.029300	0.000754	Migration -- EMT -- Invasion -- Apoptosis	0.006640	0.000363	EMT -- Invasion -- Apoptosis -- CCA	0.016240	0.000565	Migration -- Metastasis	0.019580	0.000620	Metastasis -- CCA	0.019140	0.000613	EMT -- Apoptosis -- CCA	0.015240	0.000548	Migration -- EMT -- Invasion	0.010860	0.000464	Migration -- EMT -- Apoptosis	0.006520	0.000360	EMT -- Invasion -- CCA	0.024260	0.000688	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.011720	0.000481	Metastasis -- EMT	0.016540	0.000570	Migration -- EMT -- CCA	0.009060	0.000424	Migration -- CCA	0.011800	0.000483	Metastasis	0.020540	0.000634	Migration -- Metastasis -- Invasion -- Apoptosis -- CCA	0.013900	0.000524	EMT -- Invasion -- Apoptosis	0.017820	0.000592	Invasion -- Apoptosis	0.020120	0.000628	Metastasis -- Invasion -- Apoptosis -- CCA	0.015160	0.000546	Migration -- Metastasis -- Invasion -- Apoptosis	0.014580	0.000536	Migration -- Metastasis -- Invasion -- CCA	0.018860	0.000608	EMT -- Apoptosis	0.015980	0.000561	Migration -- Metastasis -- Apoptosis -- CCA	0.013160	0.000510	EMT -- Invasion	0.024620	0.000693	Migration -- Apoptosis -- CCA	0.008000	0.000398	Metastasis -- Apoptosis	0.014060	0.000527	Metastasis -- Invasion	0.020040	0.000627	Migration -- Invasion -- CCA	0.012380	0.000495	EMT	0.023160	0.000673	Migration -- Metastasis -- CCA	0.018020	0.000595	Migration -- EMT -- Apoptosis -- CCA	0.006020	0.000346	Migration -- EMT -- Invasion -- CCA	0.010360	0.000453	Metastasis -- EMT -- Invasion	0.017500	0.000586	Metastasis -- EMT -- Apoptosis	0.010620	0.000458	Metastasis -- Apoptosis -- CCA	0.013480	0.000516	Metastasis -- Invasion -- CCA	0.020260	0.000630	Migration -- Metastasis -- Invasion	0.019920	0.000625	Migration -- Metastasis -- Apoptosis	0.012780	0.000502
0.3000	0.9662	0.0033	5.7928	1.0000	Migration -- EMT -- Invasion -- Apoptosis -- CCA	0.004860	0.000311	Metastasis -- EMT -- Invasion -- Apoptosis	0.009480	0.000433	Invasion -- Apoptosis	0.021240	0.000645	Migration	0.010000	0.000445	CCA	0.037560	0.000850	Migration -- Metastasis -- Invasion -- Apoptosis	0.011420	0.000475	Metastasis -- Invasion -- Apoptosis -- CCA	0.014400	0.000533	Metastasis -- CCA	0.020920	0.000640	Migration -- Metastasis	0.020480	0.000633	Migration -- Invasion -- Apoptosis -- CCA	0.007000	0.000373	Metastasis -- Invasion -- Apoptosis	0.013400	0.000514	<nil>	0.038940	0.000865	Invasion	0.039600	0.000872	Apoptosis	0.022240	0.000659	Migration -- Metastasis -- EMT -- CCA	0.012720	0.000501	Metastasis -- EMT -- CCA	0.015540	0.000553	Migration -- Metastasis -- EMT	0.014520	0.000535	EMT -- Apoptosis -- CCA	0.015340	0.000550	Migration -- EMT -- Invasion	0.009000	0.000422	Migration -- EMT -- Apoptosis	0.003720	0.000272	EMT -- Invasion -- CCA	0.028660	0.000746	Migration -- Metastasis -- EMT -- Apoptosis -- CCA	0.008020	0.000399	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.015460	0.000552	Migration -- EMT -- Invasion -- Apoptosis	0.004260	0.000291	EMT -- Invasion -- Apoptosis -- CCA	0.016220	0.000565	Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.010140	0.000448	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis	0.008580	0.000412	EMT -- CCA	0.026580	0.000719	Migration -- EMT	0.007920	0.000396	Migration -- Invasion -- CCA	0.009720	0.000439	Migration -- Apoptosis -- CCA	0.005640	0.000335	Metastasis -- Apoptosis	0.012360	0.000494	Metastasis -- Invasion	0.021100	0.000643	Metastasis -- Apoptosis -- CCA	0.013020	0.000507	Migration -- Metastasis -- Invasion	0.021260	0.000645	Metastasis -- Invasion -- CCA	0.020780	0.000638	Migration -- Metastasis -- Apoptosis	0.011620	0.000479	Invasion -- CCA	0.036940	0.000844	Migration -- Invasion	0.011080	0.000468	Apoptosis -- CCA	0.024660	0.000694	Migration -- Apoptosis	0.006380	0.000356	Migration -- Metastasis -- Invasion -- Apoptosis -- CCA	0.012400	0.000495	EMT -- Invasion -- Apoptosis	0.016600	0.000571	Migration -- CCA	0.008960	0.000421	Metastasis	0.024000	0.000684	Migration -- Metastasis -- Invasion -- CCA	0.019180	0.000613	EMT -- Apoptosis	0.014240	0.000530	EMT -- Invasion	0.029280	0.000754	Migration -- Metastasis -- Apoptosis -- CCA	0.012640	0.000500	Migration -- Metastasis -- EMT -- Apoptosis	0.008280	0.000405	Migration -- Metastasis -- EMT -- Invasion	0.015880	0.000559	Metastasis -- EMT -- Invasion -- CCA	0.018260	0.000599	Metastasis -- EMT -- Apoptosis -- CCA	0.009980	0.000445	EMT	0.027220	0.000728	Migration -- Metastasis -- CCA	0.018680	0.000605	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.009520	0.000434	Metastasis -- EMT	0.016820	0.000575	Migration -- EMT -- CCA	0.006700	0.000365	Migration -- EMT -- Apoptosis -- CCA	0.003840	0.000277	Metastasis -- EMT -- Apoptosis	0.009480	0.000433	Migration -- EMT -- Invasion -- CCA	0.008380	0.000408	Metastasis -- EMT -- Invasion	0.017000	0.000578	Invasion -- Apoptosis -- CCA	0.023580	0.000679	Migration -- Invasion -- Apoptosis	0.006300	0.000354
0.4000	0.8310	0.0033	5.6521	1.0000	Migration -- EMT -- Invasion -- Apoptosis -- CCA	0.003240	0.000254	Metastasis -- EMT -- Invasion -- Apoptosis	0.007600	0.000388	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.007600	0.000388	Migration -- EMT	0.005560	0.000333	EMT -- CCA	0.031760	0.000784	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis	0.006440	0.000358	Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.008500	0.000411	Migration -- Metastasis -- EMT -- CCA	0.012560	0.000498	Migration -- EMT -- CCA	0.004820	0.000310	Metastasis -- EMT	0.015720	0.000556	Invasion -- Apoptosis	0.020920	0.000640	Migration -- Metastasis -- EMT	0.013240	0.000511	Metastasis -- EMT -- CCA	0.015340	0.000550	Invasion	0.045840	0.000935	Apoptosis	0.022620	0.000665	<nil>	0.051760	0.000991	Migration -- Invasion -- Apoptosis -- CCA	0.004680	0.000305	Metastasis -- Invasion -- Apoptosis	0.011320	0.000473	Metastasis -- Invasion -- Apoptosis -- CCA	0.012860	0.000504	Migration -- Metastasis -- Invasion -- Apoptosis	0.009180	0.000427	CCA	0.047300	0.000949	Migration	0.008020	0.000399	Migration -- EMT -- Invasion -- Apoptosis	0.003000	0.000245	EMT -- Invasion -- Apoptosis -- CCA	0.015040	0.000544	Migration -- Metastasis	0.020760	0.000638	Metastasis -- CCA	0.021900	0.000655	Metastasis -- EMT -- Invasion -- CCA	0.016700	0.000573	Migration -- Metastasis -- EMT -- Invasion	0.014960	0.000543	Migration -- Metastasis -- EMT -- Apoptosis	0.005860	0.000341	Metastasis -- EMT -- Apoptosis -- CCA	0.008360	0.000407	Metastasis -- Apoptosis -- CCA	0.014220	0.000529	Migration -- Metastasis -- Invasion	0.020380	0.000632	Metastasis -- Invasion -- CCA	0.022020	0.000656	Migration -- Metastasis -- Apoptosis	0.010340	0.000452	Migration -- Metastasis -- EMT -- Apoptosis -- CCA	0.006080	0.000348	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.015580	0.000554	Invasion -- Apoptosis -- CCA	0.025300	0.000702	Migration -- Invasion -- Apoptosis	0.003940	0.000280	EMT -- Apoptosis -- CCA	0.014340	0.000532	Migration -- EMT -- Apoptosis	0.001900	0.000195	Migration -- EMT -- Invasion	0.006420	0.000357	EMT -- Invasion -- CCA	0.034740	0.000819	Migration -- Metastasis -- Invasion -- Apoptosis -- CCA	0.010500	0.000456	EMT -- Invasion -- Apoptosis	0.014700	0.000538	Migration -- CCA	0.007040	0.000374	Metastasis	0.025540	0.000706	Migration -- Metastasis -- Invasion -- CCA	0.018180	0.000597	EMT -- Apoptosis	0.013020	0.000507	EMT -- Invasion	0.033420	0.000804	Migration -- Metastasis -- Apoptosis -- CCA	0.010680	0.000460	EMT	0.030900	0.000774	Migration -- Metastasis -- CCA	0.019160	0.000613	Migration -- Apoptosis	0.004320	0.000293	Invasion -- CCA	0.044780	0.000925	Apoptosis -- CCA	0.029620	0.000758	Migration -- Invasion	0.008040	0.000399	Migration -- Apoptosis -- CCA	0.004340	0.000294	Metastasis -- Invasion	0.022820	0.000668	Metastasis -- Apoptosis	0.011560	0.000478	Migration -- Invasion -- CCA	0.007960	0.000397	Migration -- EMT -- Apoptosis -- CCA	0.002540	0.000225	Metastasis -- EMT -- Apoptosis	0.007840	0.000394	Migration -- EMT -- Invasion -- CCA	0.007740	0.000392	Metastasis -- EMT -- Invasion	0.016580	0.000571
0.5000	0.7159	0.0032	5.4888	1.0000	Migration -- EMT -- Invasion -- Apoptosis	0.001940	0.000197	EMT -- Invasion -- Apoptosis -- CCA	0.013580	0.000518	Migration -- Metastasis -- EMT -- Apoptosis -- CCA	0.004660	0.000305	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.017100	0.000580	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis	0.004720	0.000307	Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.006740	0.000366	Metastasis -- CCA	0.023780	0.000681	Migration -- Metastasis	0.020140	0.000628	Invasion -- Apoptosis	0.019300	0.000615	Migration -- Metastasis -- EMT	0.011800	0.000483	Metastasis -- EMT -- CCA	0.014660	0.000538	<nil>	0.065440	0.001106	Invasion	0.049940	0.000974	Apoptosis	0.023840	0.000682	Migration -- EMT -- Invasion -- Apoptosis -- CCA	0.002320	0.000215	Metastasis -- EMT -- Invasion -- Apoptosis	0.005840	0.000341	Migration -- Metastasis -- CCA	0.017840	0.000592	EMT	0.033400	0.000804	Migration -- EMT -- Apoptosis	0.001180	0.000154	EMT -- Invasion -- CCA	0.039340	0.000869	EMT -- Apoptosis -- CCA	0.013220	0.000511	Migration -- EMT -- Invasion	0.005060	0.000317	Metastasis -- Apoptosis -- CCA	0.014120	0.000528	Metastasis -- Invasion -- CCA	0.022180	0.000659	Migration -- Metastasis -- Invasion	0.018100	0.000596	Migration -- Metastasis -- Apoptosis	0.008120	0.000401	Invasion -- Apoptosis -- CCA	0.026860	0.000723	Migration -- Invasion -- Apoptosis	0.002540	0.000225	Metastasis -- Invasion -- Apoptosis	0.009460	0.000433	Migration -- Invasion -- Apoptosis -- CCA	0.002940	0.000242	Migration -- EMT -- Apoptosis -- CCA	0.001460	0.000171	Metastasis -- EMT -- Invasion	0.015760	0.000557	Metastasis -- EMT -- Apoptosis	0.006480	0.000359	Migration -- EMT -- Invasion -- CCA	0.007420	0.000384	Migration -- Metastasis -- Invasion -- Apoptosis -- CCA	0.008620	0.000413	EMT -- Invasion -- Apoptosis	0.011880	0.000485	Migration -- CCA	0.005580	0.000333	Metastasis	0.027320	0.000729	EMT -- CCA	0.038280	0.000858	Migration -- EMT	0.003680	0.000271	Migration -- Metastasis -- EMT -- CCA	0.011820	0.000483	EMT -- Invasion	0.037000	0.000844	Migration -- Metastasis -- Invasion -- CCA	0.016800	0.000575	EMT -- Apoptosis	0.011280	0.000472	Migration -- Metastasis -- Apoptosis -- CCA	0.009760	0.000440	Metastasis -- Invasion -- Apoptosis -- CCA	0.011040	0.000467	Migration -- Metastasis -- Invasion -- Apoptosis	0.007200	0.000378	CCA	0.058880	0.001053	Migration	0.005800	0.000340	Migration -- Apoptosis	0.002840	0.000238	Invasion -- CCA	0.050660	0.000981	Apoptosis -- CCA	0.038020	0.000855	Migration -- Invasion	0.005800	0.000340	Migration -- Apoptosis -- CCA	0.003080	0.000248	Metastasis -- Invasion	0.022640	0.000665	Metastasis -- Apoptosis	0.010400	0.000454	Migration -- Invasion -- CCA	0.005560	0.000333	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.006060	0.000347	Metastasis -- EMT	0.015220	0.000548	Migration -- EMT -- CCA	0.003900	0.000279	Migration -- Metastasis -- EMT -- Invasion	0.013040	0.000507	Migration -- Metastasis -- EMT -- Apoptosis	0.003480	0.000263	Metastasis -- EMT -- Invasion -- CCA	0.016140	0.000564	Metastasis -- EMT -- Apoptosis -- CCA	0.006940	0.000371
0.6000	0.6183	0.0031	5.3064	1.0000	Migration -- EMT -- Invasion -- Apoptosis	0.001120	0.000150	EMT -- Invasion -- Apoptosis -- CCA	0.012280	0.000493	Migration -- Invasion -- Apoptosis	0.001620	0.000180	Invasion -- Apoptosis -- CCA	0.025020	0.000698	Migration	0.004620	0.000303	CCA	0.073740	0.001169	Migration -- Metastasis -- Invasion -- Apoptosis	0.005160	0.000320	Metastasis -- Invasion -- Apoptosis -- CCA	0.009160	0.000426	<nil>	0.080140	0.001214	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.018620	0.000605	Migration -- Metastasis -- EMT -- Apoptosis -- CCA	0.003700	0.000272	EMT	0.034580	0.000817	Migration -- Metastasis -- CCA	0.016240	0.000565	Metastasis -- EMT -- Invasion -- Apoptosis	0.004700	0.000306	Migration -- EMT -- Invasion -- Apoptosis -- CCA	0.001660	0.000182	Invasion -- Apoptosis	0.017080	0.000579	Migration -- Metastasis -- EMT	0.008920	0.000420	Metastasis -- EMT -- CCA	0.014940	0.000543	Metastasis -- CCA	0.025660	0.000707	Migration -- Metastasis	0.018240	0.000598	Apoptosis	0.023480	0.000677	Invasion	0.051860	0.000992	EMT -- Invasion	0.039640	0.000873	Migration -- Metastasis -- Invasion -- CCA	0.014280	0.000531	EMT -- Apoptosis	0.009440	0.000432	Migration -- Metastasis -- Apoptosis -- CCA	0.008660	0.000414	Metastasis -- Invasion -- Apoptosis	0.007520	0.000386	Migration -- Invasion -- Apoptosis -- CCA	0.001880	0.000194	Migration -- EMT -- Apoptosis -- CCA	0.000980	0.000140	Metastasis -- EMT -- Invasion	0.014820	0.000540	Metastasis -- EMT -- Apoptosis	0.004440	0.000297	Migration -- EMT -- Invasion -- CCA	0.008800	0.000418	Migration -- Metastasis -- Invasion -- Apoptosis -- CCA	0.006920	0.000371	EMT -- Invasion -- Apoptosis	0.009620	0.000437	Migration -- CCA	0.003920	0.000279	Metastasis	0.028040	0.000738	Metastasis -- Apoptosis -- CCA	0.013720	0.000520	Metastasis -- Invasion -- CCA	0.020780	0.000638	Migration -- Metastasis -- Apoptosis	0.006880	0.000370	Migration -- Metastasis -- Invasion	0.015300	0.000549	Migration -- Invasion -- CCA	0.003840	0.000277	Metastasis -- Invasion	0.020560	0.000635	Metastasis -- Apoptosis	0.009320	0.000430	Migration -- Apoptosis -- CCA	0.002100	0.000205	Migration -- Apoptosis	0.001720	0.000185	Invasion -- CCA	0.055240	0.001022	Apoptosis -- CCA	0.049660	0.000972	Migration -- Invasion	0.004180	0.000289	Migration -- Metastasis -- EMT -- Invasion	0.011020	0.000467	Migration -- Metastasis -- EMT -- Apoptosis	0.002220	0.000210	Metastasis -- EMT -- Invasion -- CCA	0.015200	0.000547	Metastasis -- EMT -- Apoptosis -- CCA	0.005680	0.000336	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.004500	0.000299	Metastasis -- EMT	0.014340	0.000532	Migration -- EMT -- CCA	0.002920	0.000241	Migration -- Metastasis -- EMT -- CCA	0.010620	0.000458	EMT -- Apoptosis -- CCA	0.012160	0.000490	EMT -- Invasion -- CCA	0.043420	0.000911	Migration -- EMT -- Invasion	0.004160	0.000288	Migration -- EMT -- Apoptosis	0.000640	0.000113	EMT -- CCA	0.046800	0.000945	Migration -- EMT	0.002460	0.000222	Metastasis -- EMT -- Invasion -- Apoptosis -- CCA	0.005640	0.000335	Migration -- Metastasis -- EMT -- Invasion -- Apoptosis	0.003420	0.000261
